Date	Time	Latitude	Longitude	Depth	Magnitude	population_impacted	Magnitude_log	Depth_log	population_impacted_log	Depth_inverse	Depth_inverse_log	cluster_kmeans	cluster_dbscan	dangerosite_kmeans	dangerosite_dbscan
08/10/1966	05:01:10	-20.161	-175.228	98.8	6.0	107485	1.9459101490553132	4.603168183317418	11.585115885510719	0.01002004008016032	0.00997017231984995	2	1	elevee	elevee
08/11/1966	23:25:39	-23.495	-175.808	35.0	5.9	0	1.9315214116032138	3.58351893845611	0.0	0.027777777777777776	0.02739897418811444	0	0	faible	faible
08/12/1966	20:16:59	52.563	-161.63	17.2	5.8	0	1.916922612182061	2.9014215940827497	0.0	0.054945054945054944	0.053488684950986194	0	0	faible	faible
08/15/1966	02:15:32	28.565	78.961	27.0	5.6	4532793	1.8870696490323797	3.332204510175204	15.326849084372373	0.03571428571428571	0.0350913198112701	1	1	moderee	elevee
08/15/1966	02:45:36	13.295	121.467	19.8	6.0	17618153	1.9459101490553132	3.0349529867072724	16.684440405673953	0.04807692307692307	0.046956983087771034	1	1	moderee	elevee
08/15/1966	10:20:40	3.487	64.014	10.0	6.0	0	1.9459101490553132	2.3978952727983707	0.0	0.09090909090909091	0.08701137698962977	0	0	faible	faible
08/16/1966	02:16:20	36.395	70.903	196.4	5.8	906641	1.916922612182061	5.285232126999381	13.717502943351631	0.005065856129685917	0.00505306785139121	1	1	moderee	elevee
08/16/1966	18:02:36	37.38	-114.157	10.0	5.7	185139	1.9021075263969205	2.3978952727983707	12.128867574621202	0.09090909090909091	0.08701137698962977	1	1	moderee	elevee
08/16/1966	19:45:38	-21.343	171.484	15.0	6.2	0	1.9740810260220096	2.772588722239781	0.0	0.0625	0.06062462181643484	0	0	faible	faible
08/17/1966	19:54:10	-5.026	125.119	540.0	5.7	0	1.9021075263969205	6.293419278846481	0.0	0.0018484288354898336	0.001846722593164688	0	0	faible	faible
08/17/1966	20:58:39	52.156	175.053	41.9	5.6	0	1.8870696490323797	3.758871825933971	0.0	0.023310023310023312	0.02304249414715438	0	0	faible	faible
08/18/1966	10:33:16	14.478	-91.84	68.4	5.8	1350559	1.916922612182061	4.239886867512759	14.116029879217546	0.01440922190201729	0.014306395651237898	1	1	moderee	elevee
08/18/1966	14:34:02	-0.111	125.071	55.0	6.1	10353	1.9600947840472698	4.02535169073515	9.245128197461847	0.017857142857142856	0.017699577099400916	2	1	elevee	elevee
08/18/1966	14:37:55	-0.007	125.026	32.5	6.0	11008	1.9459101490553132	3.5115454388310208	9.306468399070404	0.029850746268656716	0.029413885206293323	2	1	elevee	elevee
08/19/1966	12:22:12	39.235	41.572	24.7	6.8	2207504	2.0541237336955462	3.246490991901174	14.60737347646335	0.038910505836575876	0.038172573505029735	1	1	moderee	elevee
08/20/1966	07:43:29	-3.195	-77.166	113.3	5.7	685	1.9021075263969205	4.738826570800765	6.530877627725885	0.008748906386701663	0.008710856474248371	2	1	elevee	elevee
08/20/1966	09:32:32	42.981	140.708	159.4	5.8	5569163	1.916922612182061	5.077670695432414	15.532755510872263	0.006234413965087281	0.006215060403434302	1	1	moderee	elevee
08/20/1966	11:59:13	39.438	41.094	25.0	6.2	2285941	1.9740810260220096	3.258096538021482	14.642288751186502	0.038461538461538464	0.03774032798284703	1	1	moderee	elevee
08/20/1966	22:55:02	-23.734	-175.678	35.0	6.1	0	1.9600947840472698	3.58351893845611	0.0	0.027777777777777776	0.02739897418811444	0	0	faible	faible
08/21/1966	05:00:25	8.48	126.645	35.0	6.0	2009871	1.9459101490553132	3.58351893845611	14.51358159641546	0.027777777777777776	0.02739897418811444	1	1	moderee	elevee
08/22/1966	17:02:06	-1.741	134.06	25.0	5.9	154854	1.9315214116032138	3.258096538021482	11.950244474192298	0.038461538461538464	0.03774032798284703	1	1	moderee	elevee
08/22/1966	17:42:09	-22.499	170.742	20.0	6.3	0	1.9878743481543455	3.044522437723423	0.0	0.047619047619047616	0.04652001563489285	0	0	faible	faible
08/23/1966	18:22:16	23.873	123.228	25.0	5.7	1843	1.9021075263969205	3.258096538021482	7.519692404116539	0.038461538461538464	0.03774032798284703	2	1	elevee	elevee
08/26/1966	00:51:52	-27.693	-177.185	55.0	5.8	0	1.916922612182061	4.02535169073515	0.0	0.017857142857142856	0.017699577099400916	0	0	faible	faible
08/26/1966	09:06:50	-22.128	170.04	10.0	6.0	0	1.9459101490553132	2.3978952727983707	0.0	0.09090909090909091	0.08701137698962977	0	0	faible	faible
08/28/1966	07:29:42	-36.094	178.575	170.0	5.7	0	1.9021075263969205	5.14166355650266	0.0	0.005847953216374269	0.005830920310793199	0	0	faible	faible
08/30/1966	20:20:54	61.197	-147.781	29.6	5.6	22342	1.8870696490323797	3.4210000089583352	10.014268351879487	0.032679738562091505	0.03215711163453134	2	1	elevee	elevee
09/08/1966	21:15:56	2.388	128.49	115.0	7.7	36038	2.1633230256605382	4.7535901911063645	10.492356964389485	0.008620689655172414	0.008583743691391473	2	1	elevee	elevee
09/08/1966	21:55:41	45.401	150.549	35.0	5.6	0	1.8870696490323797	3.58351893845611	0.0	0.027777777777777776	0.02739897418811444	0	0	faible	faible
09/11/1966	17:38:05	6.761	-72.976	161.1	5.9	4340448	1.9315214116032138	5.08821342874163	15.28348835694656	0.006169031462060457	0.006150080885337768	1	1	moderee	elevee
09/12/1966	11:29:37	-22.987	170.75	15.0	6.3	0	1.9878743481543455	2.772588722239781	0.0	0.0625	0.06062462181643484	0	0	faible	faible
09/12/1966	16:41:04	39.385	-120.252	10.0	5.9	691316	1.9315214116032138	2.3978952727983707	13.446353752980626	0.09090909090909091	0.08701137698962977	1	1	moderee	elevee
09/14/1966	23:18:42	-60.244	-27.199	20.0	6.7	0	2.0412203288596382	3.044522437723423	0.0	0.047619047619047616	0.04652001563489285	0	0	faible	faible
09/15/1966	11:51:56	-60.256	-26.922	20.0	6.2	0	1.9740810260220096	3.044522437723423	0.0	0.047619047619047616	0.04652001563489285	0	0	faible	faible
09/15/1966	17:10:47	22.924	121.507	30.0	6.2	479230	1.9740810260220096	3.4339872044851463	13.079938014842915	0.03225806451612903	0.0317486983145803	1	1	moderee	elevee
09/18/1966	20:43:56	27.775	54.227	20.0	5.7	405654	1.9021075263969205	3.044522437723423	12.913258323643957	0.047619047619047616	0.04652001563489285	1	1	moderee	elevee
09/25/1966	06:02:29	18.261	-100.985	80.3	6.0	236690	1.9459101490553132	4.398146016553765	12.374510771965502	0.012300123001230012	0.01222509112925922	1	1	moderee	elevee
09/26/1966	05:10:57	27.419	92.576	14.4	5.9	24641	1.9315214116032138	2.7343675094195836	10.112207583184613	0.06493506493506493	0.06291382541056925	2	1	elevee	elevee
09/28/1966	14:00:24	27.412	100.103	20.0	6.3	1478499	1.9878743481543455	3.044522437723423	14.206538618274669	0.047619047619047616	0.04652001563489285	1	1	moderee	elevee
10/07/1966	15:55:10	-21.558	170.596	150.0	6.9	0	2.066862759472976	5.017279836814924	0.0	0.006622516556291391	0.00660068403135206	0	0	faible	faible
10/07/1966	20:55:57	61.58	-150.126	55.0	5.6	318512	1.8870696490323797	4.02535169073515	12.671418569487923	0.017857142857142856	0.017699577099400916	1	1	moderee	elevee
10/08/1966	00:12:17	-16.654	-177.279	15.0	6.1	0	1.9600947840472698	2.772588722239781	0.0	0.0625	0.06062462181643484	0	0	faible	faible
10/11/1966	06:25:55	-60.354	-26.485	20.0	6.1	0	1.9600947840472698	3.044522437723423	0.0	0.047619047619047616	0.04652001563489285	0	0	faible	faible
10/12/1966	00:06:38	-11.793	121.601	20.0	6.0	0	1.9459101490553132	3.044522437723423	0.0	0.047619047619047616	0.04652001563489285	0	0	faible	faible
10/12/1966	04:22:17	-31.241	-177.747	25.0	5.8	0	1.916922612182061	3.258096538021482	0.0	0.038461538461538464	0.03774032798284703	0	0	faible	faible
10/16/1966	09:13:28	29.734	142.669	15.0	5.7	0	1.9021075263969205	2.772588722239781	0.0	0.0625	0.06062462181643484	0	0	faible	faible
10/16/1966	12:55:32	-56.111	-27.62	100.0	5.7	0	1.9021075263969205	4.61512051684126	0.0	0.009900990099009901	0.00985229644301163	0	0	faible	faible
10/17/1966	21:42:00	-10.665	-78.228	40.0	8.1	66851	2.2082744135228043	3.713572066704308	11.110236499808815	0.024390243902439025	0.024097551579060503	2	1	elevee	elevee
10/19/1966	08:01:34	-1.571	-15.611	15.0	7.0	0	2.0794415416798357	2.772588722239781	0.0	0.0625	0.06062462181643484	0	0	faible	faible
10/26/1966	18:28:55	-18.319	167.58	35.0	5.7	0	1.9021075263969205	3.58351893845611	0.0	0.027777777777777776	0.02739897418811444	0	0	faible	faible
10/27/1966	14:21:03	22.232	145.978	10.0	6.7	0	2.0412203288596382	2.3978952727983707	0.0	0.09090909090909091	0.08701137698962977	0	0	faible	faible
10/29/1966	02:39:29	38.796	21.242	25.0	5.9	12196842	1.9315214116032138	3.258096538021482	16.31668770572482	0.038461538461538464	0.03774032798284703	1	1	moderee	elevee
11/03/1966	16:24:33	19.102	-67.878	26.5	6.0	201200	1.9459101490553132	3.3141860046725258	12.212059687374296	0.03636363636363636	0.03571808260207923	1	1	moderee	elevee
11/05/1966	12:45:14	-15.37	-175.109	15.0	6.4	527	2.0014800002101243	2.772588722239781	6.269096283706261	0.0625	0.06062462181643484	2	1	elevee	elevee
11/10/1966	03:02:34	-31.973	-68.301	113.0	6.1	1266555	1.9600947840472698	4.736198448394496	14.051811963790609	0.008771929824561403	0.008733679968754604	1	1	moderee	elevee
11/11/1966	15:31:05	52.141	-169.158	29.2	5.6	0	1.8870696490323797	3.407841924380824	0.0	0.033112582781456956	0.03257617043461272	0	0	faible	faible
11/12/1966	11:50:33	-23.822	-67.863	135.0	5.6	3380	1.8870696490323797	4.912654885736052	8.125926802707886	0.007352941176470588	0.007326040092072906	2	1	elevee	elevee
11/12/1966	12:49:44	41.746	144.389	32.5	6.0	1156	1.9459101490553132	3.5115454388310208	7.053585727193677	0.029850746268656716	0.029413885206293323	2	1	elevee	elevee
11/12/1966	18:45:03	-15.681	167.258	35.0	6.3	15580	1.9878743481543455	3.58351893845611	9.653807502217354	0.027777777777777776	0.02739897418811444	2	1	elevee	elevee
11/13/1966	02:51:54	17.042	-61.885	79.4	5.6	826620	1.8870696490323797	4.387014176184921	13.625101586011679	0.01243781094527363	0.012361096823573926	1	1	moderee	elevee
11/22/1966	06:29:54	48.019	146.857	460.0	5.9	0	1.9315214116032138	6.133398042996649	0.0	0.0021691973969631237	0.0021668480850903318	0	0	faible	faible
11/22/1966	07:01:12	-57.964	-25.518	35.0	5.8	0	1.916922612182061	3.58351893845611	0.0	0.027777777777777776	0.02739897418811444	0	0	faible	faible
11/23/1966	02:19:13	-14.851	167.051	35.0	5.9	13732	1.9315214116032138	3.58351893845611	9.527556974530281	0.027777777777777776	0.02739897418811444	2	1	elevee	elevee
11/26/1966	02:18:19	-25.563	-70.497	51.8	5.7	23536	1.9021075263969205	3.966511190712216	10.066328930041957	0.01893939393939394	0.018762276455522944	2	1	elevee	elevee
11/28/1966	07:32:53	6.6	-82.746	16.7	5.6	0	1.8870696490323797	2.8735646395797834	0.0	0.05649717514124294	0.05495888428075748	0	0	faible	faible
12/01/1966	04:56:59	-13.954	167.045	125.0	6.8	1286	2.0541237336955462	4.836281906951478	7.160069207596127	0.007936507936507936	0.007905179507113275	2	1	elevee	elevee
12/02/1966	09:31:18	3.251	128.174	75.0	5.7	0	1.9021075263969205	4.330733340286331	0.0	0.013157894736842105	0.01307208156735277	0	0	faible	faible
12/07/1966	17:17:43	44.475	151.655	15.0	5.9	0	1.9315214116032138	2.772588722239781	0.0	0.0625	0.06062462181643484	0	0	faible	faible
12/10/1966	13:06:35	14.351	-91.963	70.0	5.7	1249164	1.9021075263969205	4.2626798770413155	14.037985886067075	0.014084507042253521	0.01398624197473989	1	1	moderee	elevee
12/10/1966	18:08:15	-3.424	145.703	25.0	6.3	0	1.9878743481543455	3.258096538021482	0.0	0.038461538461538464	0.03774032798284703	0	0	faible	faible
12/14/1966	21:07:53	-4.928	144.05	65.0	6.3	6942839	1.9878743481543455	4.189654742026425	15.753221470676557	0.015151515151515152	0.015037877364540516	1	1	moderee	elevee
12/15/1966	02:08:05	21.487	94.322	94.3	5.7	242808	1.9021075263969205	4.557029810660157	12.4000304050258	0.010493179433368312	0.010438508143923445	1	1	moderee	elevee
12/16/1966	20:52:18	29.535	80.823	20.0	5.7	261043	1.9021075263969205	3.044522437723423	12.472444254471897	0.047619047619047616	0.04652001563489285	1	1	moderee	elevee
12/20/1966	12:26:55	-26.123	-63.152	578.0	6.3	30041	1.9878743481543455	6.361302477572996	10.310351681558	0.0017271157167530224	0.0017256259674697772	2	1	elevee	elevee
12/20/1966	15:30:01	37.3021667	-116.4083333	1.2	5.62	2247	1.890095369948917	0.7884573603642702	7.717796211013582	0.45454545454545453	0.3746934494414107	2	11	elevee	
12/21/1966	08:51:59	-19.98	169.834	230.0	6.3	230	1.9878743481543455	5.442417710521793	5.442417710521793	0.004329004329004329	0.004319661144516415	2	-1	elevee	anomalie
12/23/1966	15:50:21	-7.039	148.256	30.0	6.6	42631	2.028148247292285	3.4339872044851463	10.660360423976618	0.03225806451612903	0.0317486983145803	2	1	elevee	elevee
12/27/1966	01:22:18	37.126	141.202	55.3	5.6	2085725	1.8870696490323797	4.030694535145645	14.550627554045835	0.017761989342806397	0.017606088575049184	1	1	moderee	elevee
12/28/1966	08:18:07	-25.494	-70.55	25.0	7.7	22957	2.1633230256605382	3.258096538021482	10.041421738625441	0.038461538461538464	0.03774032798284703	2	1	elevee	elevee
12/29/1966	22:16:21	-32.838	-111.783	10.0	5.6	0	1.8870696490323797	2.3978952727983707	0.0	0.09090909090909091	0.08701137698962977	0	0	faible	faible
12/31/1966	18:23:09	-12.091	166.552	55.0	7.8	0	2.174751721484161	4.02535169073515	0.0	0.017857142857142856	0.017699577099400916	0	0	faible	faible
12/31/1966	22:15:19	-12.326	166.491	35.0	7.1	0	2.0918640616783932	3.58351893845611	0.0	0.027777777777777776	0.02739897418811444	0	0	faible	faible
01/01/1967	07:05:51	-15.237	-173.608	30.0	6.5	759	2.0149030205422647	3.4339872044851463	6.633318433280377	0.03225806451612903	0.0317486983145803	2	1	elevee	elevee
01/01/1967	21:59:00	-11.2	165.416	30.0	5.9	2978	1.9315214116032138	3.4339872044851463	7.999342952713282	0.03225806451612903	0.0317486983145803	2	1	elevee	elevee
01/02/1967	09:47:54	-10.187	28.424	29.1	5.6	1255310	1.8870696490323797	3.40452517175483	14.042893908613442	0.03322259136212624	0.032682647430358404	1	1	moderee	elevee
01/02/1967	20:00:00	-12.347	166.221	30.0	6.0	0	1.9459101490553132	3.4339872044851463	0.0	0.03225806451612903	0.0317486983145803	0	0	faible	faible
01/03/1967	05:35:49	-11.093	165.668	30.0	6.1	2978	1.9600947840472698	3.4339872044851463	7.999342952713282	0.03225806451612903	0.0317486983145803	2	1	elevee	elevee
01/03/1967	11:05:17	-11.112	165.536	30.0	5.6	2978	1.8870696490323797	3.4339872044851463	7.999342952713282	0.03225806451612903	0.0317486983145803	2	1	elevee	elevee
01/03/1967	21:23:23	-12.376	166.473	30.0	5.8	0	1.916922612182061	3.4339872044851463	0.0	0.03225806451612903	0.0317486983145803	0	0	faible	faible
01/04/1967	03:41:37	20.318	120.114	21.6	5.6	0	1.8870696490323797	3.1179499062782403	0.0	0.04424778761061947	0.04329680575332419	0	0	faible	faible
01/04/1967	20:16:00	10.881	-62.33	92.6	5.5	100925	1.8718021769015913	4.539030383483547	11.522142854019837	0.010683760683760684	0.01062709257428623	2	1	elevee	elevee
01/05/1967	00:14:41	48.168	103.036	13.2	7.0	11320	2.0794415416798357	2.653241964607215	9.334414687078109	0.07042253521126761	0.06805346324501566	2	12	elevee	
01/05/1967	00:42:12	48.477	103.021	17.5	5.8	98186	1.916922612182061	2.917770732084279	11.494629102687112	0.05405405405405406	0.052643733485421985	2	1	elevee	elevee
01/05/1967	23:58:20	48.04	103.013	17.5	5.9	19731	1.9315214116032138	2.917770732084279	9.88999696235363	0.05405405405405406	0.052643733485421985	2	1	elevee	elevee
01/06/1967	00:04:06	41.878	143.482	39.3	5.9	65068	1.9315214116032138	3.696351468952637	11.083203524305778	0.02481389578163772	0.024511031014349774	2	1	elevee	elevee
01/06/1967	10:03:05	-1.461	126.477	30.0	5.6	0	1.8870696490323797	3.4339872044851463	0.0	0.03225806451612903	0.0317486983145803	0	0	faible	faible
01/07/1967	00:27:24	-48.873	112.803	15.0	6.0	0	1.9459101490553132	2.772588722239781	0.0	0.0625	0.06062462181643484	0	0	faible	faible
01/07/1967	13:34:46	11.854	142.866	15.0	5.7	0	1.9021075263969205	2.772588722239781	0.0	0.0625	0.06062462181643484	0	0	faible	faible
01/11/1967	05:54:03	-0.149	120.033	35.0	5.7	335297	1.9021075263969205	3.58351893845611	12.722774967628895	0.027777777777777776	0.02739897418811444	1	1	moderee	elevee
01/11/1967	11:20:48	33.989	45.738	35.0	6.1	882101	1.9600947840472698	3.58351893845611	13.690062974560918	0.027777777777777776	0.02739897418811444	1	1	moderee	elevee
01/13/1967	13:48:14	-10.515	161.406	40.0	6.2	0	1.9740810260220096	3.713572066704308	0.0	0.024390243902439025	0.024097551579060503	0	0	faible	faible
01/16/1967	14:26:29	-11.248	165.623	30.0	6.0	2978	1.9459101490553132	3.4339872044851463	7.999342952713282	0.03225806451612903	0.0317486983145803	2	1	elevee	elevee
01/17/1967	01:07:55	-27.335	-63.204	590.9	6.2	74634	1.9740810260220096	6.3833377016966795	11.22036484506734	0.0016894745734076704	0.001688049016642661	2	1	elevee	elevee
01/17/1967	11:59:33	38.244	142.152	45.8	6.6	469376	2.028148247292285	3.845883202923601	13.059161562476811	0.021367521367521368	0.02114243657380924	1	1	moderee	elevee
01/18/1967	05:34:37	56.564	120.947	25.0	5.5	2940	1.8718021769015913	3.258096538021482	7.9865049385539955	0.038461538461538464	0.03774032798284703	2	1	elevee	elevee
01/18/1967	08:18:23	52.565	-168.501	26.0	5.9	0	1.9315214116032138	3.295836866004329	0.0	0.037037037037037035	0.03636764417087485	0	0	faible	faible
01/19/1967	12:38:31	-11.903	166.494	140.0	5.9	0	1.9315214116032138	4.948759890378168	0.0	0.0070921985815602835	0.0070671672230924526	0	0	faible	faible
01/20/1967	01:57:23	48.105	103.064	20.0	6.4	11320	2.0014800002101243	3.044522437723423	9.334414687078109	0.047619047619047616	0.04652001563489285	2	1	elevee	elevee
01/21/1967	02:54:04	-49.917	-114.881	25.0	6.3	0	1.9878743481543455	3.258096538021482	0.0	0.038461538461538464	0.03774032798284703	0	0	faible	faible
01/23/1967	20:25:40	19.973	-109.129	30.0	6.0	0	1.9459101490553132	3.4339872044851463	0.0	0.03225806451612903	0.0317486983145803	0	0	faible	faible
01/24/1967	03:05:40	41.5	142.2	68.0	5.7	167988	1.9021075263969205	4.23410650459726	12.031653780051261	0.014492753623188406	0.014388737452099606	1	1	moderee	elevee
01/24/1967	09:29:11	-0.922	-21.081	10.0	6.5	0	2.0149030205422647	2.3978952727983707	0.0	0.09090909090909091	0.08701137698962977	0	0	faible	faible
01/25/1967	01:50:20	36.715	71.625	273.2	6.0	915892	1.9459101490553132	5.613857767128214	13.727654824606114	0.0036469730123997084	0.0036403389309745803	1	1	moderee	elevee
01/28/1967	13:53:00	52.45	-169.603	35.0	6.8	0	2.0541237336955462	3.58351893845611	0.0	0.027777777777777776	0.02739897418811444	0	0	faible	faible
01/28/1967	16:31:23	52.288	-169.353	35.0	5.6	0	1.8870696490323797	3.58351893845611	0.0	0.027777777777777776	0.02739897418811444	0	0	faible	faible
01/28/1967	17:42:02	52.242	-169.468	39.9	5.8	0	1.916922612182061	3.7111300630487563	0.0	0.02444987775061125	0.024155763879335986	0	0	faible	faible
01/30/1967	21:05:30	26.107	96.115	25.0	5.6	35998	1.8870696490323797	3.258096538021482	10.49124643927466	0.038461538461538464	0.03774032798284703	2	1	elevee	elevee
01/31/1967	13:37:32	2.619	-84.363	10.0	5.6	0	1.8870696490323797	2.3978952727983707	0.0	0.09090909090909091	0.08701137698962977	0	0	faible	faible
02/02/1967	06:25:49	-57.94	-25.663	65.0	6.1	0	1.9600947840472698	4.189654742026425	0.0	0.015151515151515152	0.015037877364540516	0	0	faible	faible
02/03/1967	12:48:09	-5.542	110.478	550.0	5.6	0	1.8870696490323797	6.311734809152915	0.0	0.0018148820326678765	0.0018132371241808233	0	0	faible	faible
02/07/1967	14:53:14	56.521	-157.326	62.0	5.7	166	1.9021075263969205	4.143134726391533	5.117993812416755	0.015873015873015872	0.015748356968139168	2	4	elevee	
02/09/1967	15:24:49	2.849	-74.798	55.0	7.0	994218	2.0794415416798357	4.02535169073515	13.809712783302988	0.017857142857142856	0.017699577099400916	1	1	moderee	elevee
02/13/1967	23:14:24	52.812	-34.14	10.0	7.0	0	2.0794415416798357	2.3978952727983707	0.0	0.09090909090909091	0.08701137698962977	0	0	faible	faible
02/14/1967	01:36:08	13.555	96.463	30.0	6.8	0	2.0541237336955462	3.4339872044851463	0.0	0.03225806451612903	0.0317486983145803	0	0	faible	faible
02/14/1967	05:02:39	-13.303	171.408	630.0	5.8	0	1.916922612182061	6.447305862541213	0.0	0.001584786053882726	0.0015835316056442652	0	0	faible	faible
02/15/1967	16:11:12	-9.163	-71.274	600.4	7.0	17101	2.0794415416798357	6.399260270554429	9.7469506947159	0.0016627868307283007	0.0016614059312551285	2	1	elevee	elevee
02/17/1967	10:10:52	-23.878	-175.078	15.0	6.5	0	2.0149030205422647	2.772588722239781	0.0	0.0625	0.06062462181643484	0	0	faible	faible
02/18/1967	02:39:20	-5.873	153.267	35.0	5.6	0	1.8870696490323797	3.58351893845611	0.0	0.027777777777777776	0.02739897418811444	0	0	faible	faible
02/19/1967	22:14:36	-8.965	113.017	80.0	6.3	48704	1.9878743481543455	4.394449154672439	10.793536973205056	0.012345679012345678	0.012270092591814347	2	1	elevee	elevee
02/19/1967	23:28:29	-0.072	124.213	95.0	5.9	127202	1.9315214116032138	4.564348191467836	11.7535395145157	0.010416666666666666	0.010362787035546583	2	1	elevee	elevee
02/20/1967	15:18:41	33.617	75.333	20.0	5.5	1942912	1.8718021769015913	3.044522437723423	14.479698951237694	0.047619047619047616	0.04652001563489285	1	1	moderee	elevee
02/22/1967	18:26:48	-19.516	169.216	90.6	5.8	1030	1.916922612182061	4.517431271680085	6.93828448401696	0.01091703056768559	0.010857869972049117	2	1	elevee	elevee
02/23/1967	20:38:59	26.184	128.611	31.9	6.0	1316567	1.9459101490553132	3.493472657771326	14.090538908692439	0.030395136778115502	0.02994235661507837	1	1	moderee	elevee
02/25/1967	11:20:50	-0.077	123.947	75.0	5.9	126923	1.9315214116032138	4.330733340286331	11.751343761116054	0.013157894736842105	0.01307208156735277	2	1	elevee	elevee
02/25/1967	11:38:45	-0.114	123.969	80.0	5.9	10629	1.9315214116032138	4.394449154672439	9.271435471335993	0.012345679012345678	0.012270092591814347	2	1	elevee	elevee
02/28/1967	09:37:20	32.608	141.649	25.0	6.0	0	1.9459101490553132	3.258096538021482	0.0	0.038461538461538464	0.03774032798284703	0	0	faible	faible
03/02/1967	02:47:33	-0.214	-78.595	118.9	6.0	3302157	1.9459101490553132	4.786658062033468	15.010086752105453	0.008340283569641367	0.008305695587278429	1	1	moderee	elevee
03/04/1967	05:09:25	21.398	121.823	131.1	5.7	31694	1.9021075263969205	4.883559211528279	10.363914218718266	0.00757002271006813	0.007541513872786313	2	1	elevee	elevee
03/04/1967	06:16:24	-18.558	-175.286	226.7	5.7	0	1.9021075263969205	5.428028973069694	0.0	0.004391743522178305	0.004382127959041522	0	0	faible	faible
03/04/1967	17:58:06	39.1	24.684	15.0	6.6	28072	2.028148247292285	2.772588722239781	10.242563539313103	0.0625	0.06062462181643484	2	1	elevee	elevee
03/09/1967	06:58:36	-10.617	166.198	15.0	5.9	2978	1.9315214116032138	2.772588722239781	7.999342952713282	0.0625	0.06062462181643484	2	1	elevee	elevee
03/09/1967	18:02:42	-10.622	166.333	15.0	5.9	2978	1.9315214116032138	2.772588722239781	7.999342952713282	0.0625	0.06062462181643484	2	1	elevee	elevee
03/11/1967	08:33:29	-10.821	166.388	55.0	5.9	2978	1.9315214116032138	4.02535169073515	7.999342952713282	0.017857142857142856	0.017699577099400916	2	1	elevee	elevee
03/11/1967	14:45:01	19.263	-95.801	28.7	5.9	625464	1.9315214116032138	3.391147045808654	13.34625065208774	0.03367003367003367	0.033115608784497534	1	1	moderee	elevee
03/13/1967	16:06:53	-40.17	-74.722	20.0	5.7	805	1.9021075263969205	3.044522437723423	6.692083742506628	0.047619047619047616	0.04652001563489285	2	1	elevee	elevee
03/13/1967	19:22:19	19.581	38.874	20.0	5.6	0	1.8870696490323797	3.044522437723423	0.0	0.047619047619047616	0.04652001563489285	0	0	faible	faible
03/14/1967	06:58:05	28.463	94.248	16.9	5.7	19311	1.9021075263969205	2.884800712846709	9.868481943337313	0.0558659217877095	0.05436120921888739	2	1	elevee	elevee
03/17/1967	11:24:47	-3.575	150.909	25.0	6.2	0	1.9740810260220096	3.258096538021482	0.0	0.038461538461538464	0.03774032798284703	0	0	faible	faible
03/18/1967	19:15:37	-6.075	146.354	110.0	5.7	15479	1.9021075263969205	4.709530201312334	9.647304147143718	0.009009009009009009	0.008968669982760406	2	1	elevee	elevee
03/19/1967	01:10:51	-6.727	129.744	97.7	6.2	0	1.9740810260220096	4.592084946439436	0.0	0.010131712259371834	0.010080730528356747	0	0	faible	faible
03/19/1967	04:01:41	45.527	151.188	40.0	6.7	0	2.0412203288596382	3.713572066704308	0.0	0.024390243902439025	0.024097551579060503	0	0	faible	faible
03/20/1967	13:31:35	45.672	151.301	35.0	5.8	0	1.916922612182061	3.58351893845611	0.0	0.027777777777777776	0.02739897418811444	0	0	faible	faible
03/20/1967	13:40:53	45.438	151.511	34.5	5.7	0	1.9021075263969205	3.56953269648137	0.0	0.028169014084507043	0.02777956410707571	0	0	faible	faible
03/24/1967	09:00:20	-5.972	112.225	598.0	6.7	0	2.0412203288596382	6.395261598115449	0.0	0.001669449081803005	0.00166805710069702	0	0	faible	faible
03/25/1967	22:47:59	45.201	151.551	30.4	5.9	0	1.9315214116032138	3.4468078929142076	0.0	0.03184713375796178	0.031350529884076016	0	0	faible	faible
03/26/1967	22:39:03	-9.182	148.623	20.0	5.7	108765	1.9021075263969205	3.044522437723423	11.59695406456568	0.047619047619047616	0.04652001563489285	2	1	elevee	elevee
03/27/1967	08:58:24	38.474	116.608	29.7	6.1	31697959	1.9600947840472698	3.4242626545931514	17.271762883464444	0.03257328990228013	0.032054026290083464	1	1	moderee	elevee
03/27/1967	10:01:45	-16.438	168.214	15.0	6.4	216752	2.0014800002101243	2.772588722239781	12.286513735377454	0.0625	0.06062462181643484	1	1	moderee	elevee
03/30/1967	02:08:01	-11.114	115.227	15.0	6.2	0	1.9740810260220096	2.772588722239781	0.0	0.0625	0.06062462181643484	0	0	faible	faible
04/01/1967	05:54:21	45.718	151.83	35.0	6.1	0	1.9600947840472698	3.58351893845611	0.0	0.027777777777777776	0.02739897418811444	0	0	faible	faible
04/01/1967	05:57:08	45.661	151.789	45.0	5.8	0	1.916922612182061	3.828641396489095	0.0	0.021739130434782608	0.021506205220963585	0	0	faible	faible
04/01/1967	12:23:35	45.617	151.703	29.8	6.1	0	1.9600947840472698	3.427514689979529	0.0	0.032467532467532464	0.031951599806602365	0	0	faible	faible
04/03/1967	08:04:18	-6.024	151.499	22.5	5.9	54954	1.9315214116032138	3.157000421150113	10.914269947503001	0.0425531914893617	0.041672696400568025	2	1	elevee	elevee
04/05/1967	02:34:10	20.036	147.311	27.1	5.9	0	1.9315214116032138	3.3357695763397	0.0	0.03558718861209964	0.034968597837746744	0	0	faible	faible
